res	1920	1088
frame	id	x	y	area
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	33	1095.0	633.0	40
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	34	1177.0	459.0	40
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	35	973.0	651.0	39
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	36	1210.0	659.0	39
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	37	1230.0	353.0	39
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	38	1298.0	725.0	39
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	39	1393.0	658.0	39
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	40	1462.0	706.0	39
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	41	1030.0	679.0	38
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	42	1292.0	611.0	38
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	43	1535.0	641.0	38
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	44	994.0	485.0	37
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	45	1001.0	518.0	36
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	46	1107.0	576.0	36
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	47	1172.0	379.0	36
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	48	1188.0	868.0	36
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	49	1247.0	734.0	36
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	50	1264.0	719.0	36
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	51	825.0	703.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	52	862.0	663.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	53	958.0	699.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	54	1444.0	651.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	55	981.0	340.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	56	943.0	629.0	33
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	57	1072.0	418.0	33
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	58	1162.0	411.0	33
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	59	991.0	542.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	60	1066.0	677.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	61	1266.0	565.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	62	813.0	714.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	63	869.0	648.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	64	993.0	680.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	65	1037.0	732.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	66	1138.0	1041.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	67	1231.0	596.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	68	1249.0	754.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	69	1330.0	846.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	70	1494.0	655.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	71	1576.0	650.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	72	1584.0	686.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	73	962.0	772.0	30
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	74	1074.0	662.0	30
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	75	1447.0	659.0	30
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	76	1550.0	1008.0	30
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	77	1576.0	728.0	30
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	78	867.0	603.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	79	905.0	643.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	80	1090.0	396.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	81	1123.0	664.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	82	1161.0	728.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	83	1178.0	760.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	84	1215.0	943.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	85	1430.0	662.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	86	1478.0	1013.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	87	1522.0	1026.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	88	1578.0	644.0	29
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	89	903.0	702.0	28
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	90	905.0	513.0	28
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	91	1000.0	572.0	28
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	92	1122.0	579.0	28
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	93	1257.0	475.0	28
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	94	1274.0	627.0	28
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	95	1278.0	715.0	28
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	96	1566.0	639.0	28
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	97	856.0	671.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	98	926.0	307.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	99	935.0	476.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	100	1041.0	658.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	101	1051.0	335.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	102	1199.0	729.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	103	1332.0	706.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	104	1333.0	609.0	27
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	105	910.0	754.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	106	964.0	604.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	107	1004.0	832.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	108	1035.0	642.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	109	1092.0	471.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	110	1096.0	730.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	111	1192.0	266.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	112	1242.0	656.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	113	1250.0	590.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	114	1286.0	658.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	115	1368.0	753.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	116	1370.0	850.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	117	1490.0	784.0	26
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	118	784.0	738.0	25
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	119	822.0	746.0	25
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	120	1070.0	615.0	25
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	121	1134.0	464.0	25
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	122	1147.0	441.0	25
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	123	1405.0	673.0	25
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	124	792.0	725.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	125	921.0	815.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	126	980.0	788.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	127	1136.0	703.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	128	1175.0	837.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	129	1198.0	639.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	130	1367.0	648.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	131	1523.0	1065.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	132	1606.0	862.0	24
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	133	895.0	483.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	134	898.0	735.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	135	990.0	664.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	136	1209.0	438.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	137	1453.0	720.0	23
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	138	842.0	246.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	139	910.0	637.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	140	915.0	864.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	141	971.0	508.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	142	1116.0	905.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	143	1252.0	693.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	144	1278.0	514.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	145	1308.0	790.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	146	1620.0	887.0	22
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	147	801.0	766.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	148	806.0	242.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	149	936.0	159.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	150	1275.0	556.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	151	1368.0	793.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	152	1473.0	641.0	21
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	153	938.0	750.0	20
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	154	1270.0	1039.0	20
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	155	1294.0	281.0	20
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	156	1036.0	725.0	19
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	157	1067.0	125.0	19
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	158	1319.0	858.0	19
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	159	1364.0	661.0	18
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	160	888.0	60.0	17
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	161	933.0	1025.0	17
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	162	1092.0	911.0	17
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	163	1219.0	772.0	17
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	164	1405.0	819.0	17
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	165	1259.0	862.0	16
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	166	900.0	807.0	5
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000110.bmp	110	167	1303.0	542.0	5
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	0	1288.0	762.0	110
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	1	1231.0	767.0	94
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	2	1292.0	675.0	87
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	3	1241.0	398.0	82
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	4	1199.0	662.0	81
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	5	1349.0	643.0	80
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	6	1254.0	712.0	75
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	7	1108.0	821.0	72
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	8	1105.0	470.0	67
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	9	1286.0	696.0	67
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	10	998.0	698.0	66
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	11	1001.0	668.0	65
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	12	1490.0	778.0	62
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	13	975.0	651.0	61
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	14	1341.0	775.0	61
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	15	1056.0	804.0	60
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	16	1352.0	872.0	60
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	17	1382.0	644.0	60
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	18	1105.0	760.0	58
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	19	1310.0	1031.0	57
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	20	1472.0	764.0	56
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	21	1111.0	722.0	55
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	22	949.0	897.0	54
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	23	1282.0	946.0	53
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	24	1407.0	827.0	53
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	25	1047.0	890.0	52
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	26	1101.0	714.0	50
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	27	1125.0	698.0	50
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	28	1347.0	719.0	49
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	29	1222.0	370.0	48
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	30	1257.0	771.0	48
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	31	1119.0	668.0	47
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	32	1275.0	748.0	47
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	33	1180.0	686.0	46
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	34	1217.0	769.0	46
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	35	1222.0	657.0	45
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	36	1570.0	639.0	45
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	37	1035.0	710.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	38	1046.0	737.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	39	1171.0	705.0	41
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	40	1076.0	867.0	40
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	41	996.0	772.0	38
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	42	1308.0	888.0	38
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	43	891.0	731.0	37
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	44	1016.0	913.0	37
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	45	1242.0	799.0	37
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	46	1326.0	663.0	37
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	47	1194.0	702.0	36
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	48	1524.0	770.0	36
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	49	1556.0	704.0	36
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	50	1034.0	897.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	51	1083.0	571.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	52	1344.0	756.0	35
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	53	830.0	809.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	54	886.0	687.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	55	1008.0	841.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	56	1080.0	852.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	57	1485.0	684.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	58	1524.0	661.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	59	1529.0	718.0	34
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	60	921.0	786.0	33
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	61	1019.0	749.0	33
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	62	1119.0	645.0	33
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	63	1163.0	696.0	33
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	64	991.0	722.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	65	1169.0	667.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	66	1186.0	908.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	67	1195.0	734.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	68	1730.0	778.0	32
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	69	691.0	717.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	70	975.0	495.0	31
C:\Users\PC\PycharmProjects\Particle_ID_and_Tracking\data1\raw\250_0000000111.bmp	111	71	1011.0	798.0	31
